Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
LKA,2019-01-01,2021-12-31,38,'144,Sri Lanka,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20192021,2021,million No,0.9,A,Official estimate integrated with FAO data
LKA,2020-01-01,2022-12-31,38,'144,Sri Lanka,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20202022,2022,million No,0.9,A,Official estimate integrated with FAO data
LKA,2021-01-01,2023-12-31,38,'144,Sri Lanka,210081M,Number of moderately or severely food insecure male adults (million) (3-year average),61322,Confidence interval: Upper bound,20212023,2023,million No,1,A,Official estimate integrated with FAO data
LKA,2014-01-01,2016-12-31,38,'144,Sri Lanka,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20142016,2016,million No,0.4,A,Official estimate integrated with FAO data
LKA,2015-01-01,2017-12-31,38,'144,Sri Lanka,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20152017,2017,million No,0.4,A,Official estimate integrated with FAO data
LKA,2016-01-01,2018-12-31,38,'144,Sri Lanka,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20162018,2018,million No,0.5,A,Official estimate integrated with FAO data
LKA,2017-01-01,2019-12-31,38,'144,Sri Lanka,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20172019,2019,million No,0.6,A,Official estimate integrated with FAO data
LKA,2018-01-01,2020-12-31,38,'144,Sri Lanka,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20182020,2020,million No,0.7,A,Official estimate integrated with FAO data
LKA,2019-01-01,2021-12-31,38,'144,Sri Lanka,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20192021,2021,million No,0.8,A,Official estimate integrated with FAO data
LKA,2020-01-01,2022-12-31,38,'144,Sri Lanka,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20202022,2022,million No,0.9,A,Official estimate integrated with FAO data
LKA,2021-01-01,2023-12-31,38,'144,Sri Lanka,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),6132,Value,20212023,2023,million No,1,A,Official estimate integrated with FAO data
LKA,2014-01-01,2016-12-31,38,'144,Sri Lanka,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20142016,2016,million No,0.4,A,Official estimate integrated with FAO data
LKA,2015-01-01,2017-12-31,38,'144,Sri Lanka,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20152017,2017,million No,0.4,A,Official estimate integrated with FAO data
LKA,2016-01-01,2018-12-31,38,'144,Sri Lanka,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20162018,2018,million No,0.5,A,Official estimate integrated with FAO data
LKA,2017-01-01,2019-12-31,38,'144,Sri Lanka,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20172019,2019,million No,0.6,A,Official estimate integrated with FAO data
LKA,2018-01-01,2020-12-31,38,'144,Sri Lanka,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20182020,2020,million No,0.7,A,Official estimate integrated with FAO data
LKA,2019-01-01,2021-12-31,38,'144,Sri Lanka,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20192021,2021,million No,0.8,A,Official estimate integrated with FAO data
LKA,2020-01-01,2022-12-31,38,'144,Sri Lanka,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20202022,2022,million No,0.9,A,Official estimate integrated with FAO data
LKA,2021-01-01,2023-12-31,38,'144,Sri Lanka,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61321,Confidence interval: Lower bound,20212023,2023,million No,1,A,Official estimate integrated with FAO data
LKA,2014-01-01,2016-12-31,38,'144,Sri Lanka,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20142016,2016,million No,0.5,A,Official estimate integrated with FAO data
LKA,2015-01-01,2017-12-31,38,'144,Sri Lanka,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20152017,2017,million No,0.5,A,Official estimate integrated with FAO data
LKA,2016-01-01,2018-12-31,38,'144,Sri Lanka,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20162018,2018,million No,0.5,A,Official estimate integrated with FAO data
LKA,2017-01-01,2019-12-31,38,'144,Sri Lanka,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20172019,2019,million No,0.6,A,Official estimate integrated with FAO data
LKA,2018-01-01,2020-12-31,38,'144,Sri Lanka,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20182020,2020,million No,0.7,A,Official estimate integrated with FAO data
LKA,2019-01-01,2021-12-31,38,'144,Sri Lanka,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20192021,2021,million No,0.8,A,Official estimate integrated with FAO data
LKA,2020-01-01,2022-12-31,38,'144,Sri Lanka,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20202022,2022,million No,0.9,A,Official estimate integrated with FAO data
LKA,2021-01-01,2023-12-31,38,'144,Sri Lanka,210081F,Number of moderately or severely food insecure female adults (million) (3-year average),61322,Confidence interval: Upper bound,20212023,2023,million No,1,A,Official estimate integrated with FAO data
LKA,2000-01-01,2002-12-31,38,'144,Sri Lanka,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20002002,2002,%,36.7,E,
LKA,2001-01-01,2003-12-31,38,'144,Sri Lanka,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20012003,2003,%,37.4,E,
LKA,2002-01-01,2004-12-31,38,'144,Sri Lanka,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20022004,2004,%,40.7,E,
LKA,2003-01-01,2005-12-31,38,'144,Sri Lanka,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20032005,2005,%,38.9,E,
LKA,2004-01-01,2006-12-31,38,'144,Sri Lanka,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20042006,2006,%,37.2,E,
LKA,2005-01-01,2007-12-31,38,'144,Sri Lanka,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20052007,2007,%,33.7,E,
LKA,2006-01-01,2008-12-31,38,'144,Sri Lanka,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20062008,2008,%,31.1,E,
LKA,2007-01-01,2009-12-31,38,'144,Sri Lanka,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20072009,2009,%,30.2,E,
LKA,2008-01-01,2010-12-31,38,'144,Sri Lanka,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20082010,2010,%,25.2,E,
LKA,2009-01-01,2011-12-31,38,'144,Sri Lanka,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20092011,2011,%,22.5,E,
LKA,2010-01-01,2012-12-31,38,'144,Sri Lanka,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20102012,2012,%,19.2,E,
LKA,2011-01-01,2013-12-31,38,'144,Sri Lanka,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20112013,2013,%,19.1,E,
LKA,2012-01-01,2014-12-31,38,'144,Sri Lanka,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20122014,2014,%,23.6,E,
LKA,2013-01-01,2015-12-31,38,'144,Sri Lanka,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20132015,2015,%,23.8,E,
LKA,2014-01-01,2016-12-31,38,'144,Sri Lanka,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20142016,2016,%,24,E,
LKA,2015-01-01,2017-12-31,38,'144,Sri Lanka,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20152017,2017,%,32.3,E,
LKA,2016-01-01,2018-12-31,38,'144,Sri Lanka,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20162018,2018,%,35.2,E,
LKA,2017-01-01,2019-12-31,38,'144,Sri Lanka,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20172019,2019,%,36.1,E,
LKA,2018-01-01,2020-12-31,38,'144,Sri Lanka,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20182020,2020,%,22.3,E,
LKA,2019-01-01,2021-12-31,38,'144,Sri Lanka,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20192021,2021,%,18.7,E,
LKA,2020-01-01,2022-12-31,38,'144,Sri Lanka,21035,Cereal import dependency ratio (percent) (3-year average),6121,Value,20202022,2022,%,25.6,E,
LKA,2000-01-01,2002-12-31,38,'144,Sri Lanka,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20002002,2002,%,9.1,E,
LKA,2001-01-01,2003-12-31,38,'144,Sri Lanka,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20012003,2003,%,9.1,E,
LKA,2002-01-01,2004-12-31,38,'144,Sri Lanka,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20022004,2004,%,9.1,E,
LKA,2003-01-01,2005-12-31,38,'144,Sri Lanka,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20032005,2005,%,9.1,E,
LKA,2004-01-01,2006-12-31,38,'144,Sri Lanka,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20042006,2006,%,9.1,E,
LKA,2005-01-01,2007-12-31,38,'144,Sri Lanka,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20052007,2007,%,9.1,E,
LKA,2006-01-01,2008-12-31,38,'144,Sri Lanka,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20062008,2008,%,9.1,E,
LKA,2007-01-01,2009-12-31,38,'144,Sri Lanka,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20072009,2009,%,9.1,E,
LKA,2008-01-01,2010-12-31,38,'144,Sri Lanka,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20082010,2010,%,9.1,E,
LKA,2009-01-01,2011-12-31,38,'144,Sri Lanka,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20092011,2011,%,9.1,E,
LKA,2010-01-01,2012-12-31,38,'144,Sri Lanka,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20102012,2012,%,9.1,E,
LKA,2011-01-01,2013-12-31,38,'144,Sri Lanka,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20112013,2013,%,9.3,E,
LKA,2012-01-01,2014-12-31,38,'144,Sri Lanka,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20122014,2014,%,9.6,E,
LKA,2013-01-01,2015-12-31,38,'144,Sri Lanka,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20132015,2015,%,9.9,E,
LKA,2014-01-01,2016-12-31,38,'144,Sri Lanka,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20142016,2016,%,10.2,E,
LKA,2015-01-01,2017-12-31,38,'144,Sri Lanka,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20152017,2017,%,10.2,E,
LKA,2016-01-01,2018-12-31,38,'144,Sri Lanka,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20162018,2018,%,10.3,E,
LKA,2017-01-01,2019-12-31,38,'144,Sri Lanka,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20172019,2019,%,10.3,E,
LKA,2018-01-01,2020-12-31,38,'144,Sri Lanka,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20182020,2020,%,10.3,E,
LKA,2019-01-01,2021-12-31,38,'144,Sri Lanka,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20192021,2021,%,10.3,E,
LKA,2020-01-01,2022-12-31,38,'144,Sri Lanka,21034,Percent of arable land equipped for irrigation (percent) (3-year average),6121,Value,20202022,2022,%,10.3,E,
LKA,2000-01-01,2002-12-31,38,'144,Sri Lanka,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20002002,2002,%,13,E,
LKA,2001-01-01,2003-12-31,38,'144,Sri Lanka,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20012003,2003,%,14,E,
LKA,2002-01-01,2004-12-31,38,'144,Sri Lanka,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20022004,2004,%,14,E,
LKA,2003-01-01,2005-12-31,38,'144,Sri Lanka,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20032005,2005,%,14,E,
LKA,2004-01-01,2006-12-31,38,'144,Sri Lanka,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20042006,2006,%,16,E,
LKA,2005-01-01,2007-12-31,38,'144,Sri Lanka,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20052007,2007,%,17,E,
LKA,2006-01-01,2008-12-31,38,'144,Sri Lanka,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20062008,2008,%,19,E,
LKA,2007-01-01,2009-12-31,38,'144,Sri Lanka,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20072009,2009,%,18,E,
LKA,2008-01-01,2010-12-31,38,'144,Sri Lanka,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20082010,2010,%,18,E,
LKA,2009-01-01,2011-12-31,38,'144,Sri Lanka,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20092011,2011,%,19,E,
LKA,2010-01-01,2012-12-31,38,'144,Sri Lanka,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20102012,2012,%,19,E,
LKA,2011-01-01,2013-12-31,38,'144,Sri Lanka,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20112013,2013,%,19,E,
LKA,2012-01-01,2014-12-31,38,'144,Sri Lanka,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20122014,2014,%,18,E,
LKA,2013-01-01,2015-12-31,38,'144,Sri Lanka,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20132015,2015,%,18,E,
LKA,2014-01-01,2016-12-31,38,'144,Sri Lanka,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20142016,2016,%,18,E,
LKA,2015-01-01,2017-12-31,38,'144,Sri Lanka,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20152017,2017,%,19,E,
LKA,2016-01-01,2018-12-31,38,'144,Sri Lanka,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20162018,2018,%,18,E,
LKA,2017-01-01,2019-12-31,38,'144,Sri Lanka,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20172019,2019,%,17,E,
LKA,2018-01-01,2020-12-31,38,'144,Sri Lanka,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20182020,2020,%,17,E,
LKA,2019-01-01,2021-12-31,38,'144,Sri Lanka,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20192021,2021,%,18,E,
LKA,2020-01-01,2022-12-31,38,'144,Sri Lanka,21033,Value of food imports in total merchandise exports (percent) (3-year average),6121,Value,20202022,2022,%,18,E,
LKA,2000-01-01,2000-12-31,38,'144,Sri Lanka,21032,Political stability and absence of violence/terrorism (index),6125,Value,2000,2000,,-1.9,X,
LKA,2002-01-01,2002-12-31,38,'144,Sri Lanka,21032,Political stability and absence of violence/terrorism (index),6125,Value,2002,2002,,-0.78,X,
LKA,2003-01-01,2003-12-31,38,'144,Sri Lanka,21032,Political stability and absence of violence/terrorism (index),6125,Value,2003,2003,,-0.83,X,
LKA,2004-01-01,2004-12-31,38,'144,Sri Lanka,21032,Political stability and absence of violence/terrorism (index),6125,Value,2004,2004,,-1.01,X,
LKA,2005-01-01,2005-12-31,38,'144,Sri Lanka,21032,Political stability and absence of violence/terrorism (index),6125,Value,2005,2005,,-1.15,X,
LKA,2006-01-01,2006-12-31,38,'144,Sri Lanka,21032,Political stability and absence of violence/terrorism (index),6125,Value,2006,2006,,-1.42,X,
LKA,2007-01-01,2007-12-31,38,'144,Sri Lanka,21032,Political stability and absence of violence/terrorism (index),6125,Value,2007,2007,,-1.75,X,
LKA,2008-01-01,2008-12-31,38,'144,Sri Lanka,21032,Political stability and absence of violence/terrorism (index),6125,Value,2008,2008,,-1.8,X,
LKA,2009-01-01,2009-12-31,38,'144,Sri Lanka,21032,Political stability and absence of violence/terrorism (index),6125,Value,2009,2009,,-1.34,X,
LKA,2010-01-01,2010-12-31,38,'144,Sri Lanka,21032,Political stability and absence of violence/terrorism (index),6125,Value,2010,2010,,-0.94,X,
LKA,2011-01-01,2011-12-31,38,'144,Sri Lanka,21032,Political stability and absence of violence/terrorism (index),6125,Value,2011,2011,,-0.72,X,
LKA,2012-01-01,2012-12-31,38,'144,Sri Lanka,21032,Political stability and absence of violence/terrorism (index),6125,Value,2012,2012,,-0.72,X,
LKA,2013-01-01,2013-12-31,38,'144,Sri Lanka,21032,Political stability and absence of violence/terrorism (index),6125,Value,2013,2013,,-0.61,X,
LKA,2014-01-01,2014-12-31,38,'144,Sri Lanka,21032,Political stability and absence of violence/terrorism (index),6125,Value,2014,2014,,-0.33,X,
LKA,2015-01-01,2015-12-31,38,'144,Sri Lanka,21032,Political stability and absence of violence/terrorism (index),6125,Value,2015,2015,,0.08,X,
LKA,2016-01-01,2016-12-31,38,'144,Sri Lanka,21032,Political stability and absence of violence/terrorism (index),6125,Value,2016,2016,,-0.01,X,
LKA,2017-01-01,2017-12-31,38,'144,Sri Lanka,21032,Political stability and absence of violence/terrorism (index),6125,Value,2017,2017,,-0.08,X,
LKA,2018-01-01,2018-12-31,38,'144,Sri Lanka,21032,Political stability and absence of violence/terrorism (index),6125,Value,2018,2018,,-0.14,X,
LKA,2019-01-01,2019-12-31,38,'144,Sri Lanka,21032,Political stability and absence of violence/terrorism (index),6125,Value,2019,2019,,-0.22,X,
LKA,2020-01-01,2020-12-31,38,'144,Sri Lanka,21032,Political stability and absence of violence/terrorism (index),6125,Value,2020,2020,,-0.09,X,
LKA,2021-01-01,2021-12-31,38,'144,Sri Lanka,21032,Political stability and absence of violence/terrorism (index),6125,Value,2021,2021,,-0.38,X,
LKA,2022-01-01,2022-12-31,38,'144,Sri Lanka,21032,Political stability and absence of violence/terrorism (index),6125,Value,2022,2022,,-0.79,X,
LKA,2000-01-01,2000-12-31,38,'144,Sri Lanka,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2000,2000,kcal/cap/d,51,E,
LKA,2001-01-01,2001-12-31,38,'144,Sri Lanka,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2001,2001,kcal/cap/d,44,E,
LKA,2002-01-01,2002-12-31,38,'144,Sri Lanka,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2002,2002,kcal/cap/d,38,E,
LKA,2003-01-01,2003-12-31,38,'144,Sri Lanka,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2003,2003,kcal/cap/d,35,E,
LKA,2004-01-01,2004-12-31,38,'144,Sri Lanka,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2004,2004,kcal/cap/d,37,E,
LKA,2005-01-01,2005-12-31,38,'144,Sri Lanka,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2005,2005,kcal/cap/d,17,E,
LKA,2006-01-01,2006-12-31,38,'144,Sri Lanka,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2006,2006,kcal/cap/d,20,E,
LKA,2007-01-01,2007-12-31,38,'144,Sri Lanka,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2007,2007,kcal/cap/d,6,E,
LKA,2008-01-01,2008-12-31,38,'144,Sri Lanka,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2008,2008,kcal/cap/d,7,E,
LKA,2009-01-01,2009-12-31,38,'144,Sri Lanka,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2009,2009,kcal/cap/d,15,E,
LKA,2010-01-01,2010-12-31,38,'144,Sri Lanka,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2010,2010,kcal/cap/d,15,E,
LKA,2011-01-01,2011-12-31,38,'144,Sri Lanka,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2011,2011,kcal/cap/d,23,E,
LKA,2012-01-01,2012-12-31,38,'144,Sri Lanka,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2012,2012,kcal/cap/d,42,E,
LKA,2013-01-01,2013-12-31,38,'144,Sri Lanka,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2013,2013,kcal/cap/d,43,E,
LKA,2014-01-01,2014-12-31,38,'144,Sri Lanka,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2014,2014,kcal/cap/d,33,E,
LKA,2015-01-01,2015-12-31,38,'144,Sri Lanka,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2015,2015,kcal/cap/d,20,E,
LKA,2016-01-01,2016-12-31,38,'144,Sri Lanka,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2016,2016,kcal/cap/d,44,E,
LKA,2017-01-01,2017-12-31,38,'144,Sri Lanka,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2017,2017,kcal/cap/d,56,E,
LKA,2018-01-01,2018-12-31,38,'144,Sri Lanka,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2018,2018,kcal/cap/d,55,E,
LKA,2019-01-01,2019-12-31,38,'144,Sri Lanka,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2019,2019,kcal/cap/d,41,E,
LKA,2020-01-01,2020-12-31,38,'144,Sri Lanka,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2020,2020,kcal/cap/d,25,E,
LKA,2021-01-01,2021-12-31,38,'144,Sri Lanka,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2021,2021,kcal/cap/d,26,E,
LKA,2022-01-01,2022-12-31,38,'144,Sri Lanka,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2022,2022,kcal/cap/d,21,E,
LKA,2023-01-01,2023-12-31,38,'144,Sri Lanka,21031,Per capita food supply variability (kcal/cap/day),6128,Value,2023,2023,kcal/cap/d,36,E,
LKA,2000-01-01,2000-12-31,38,'144,Sri Lanka,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2000,2000,%,45,X,
LKA,2001-01-01,2001-12-31,38,'144,Sri Lanka,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2001,2001,%,45,X,
LKA,2002-01-01,2002-12-31,38,'144,Sri Lanka,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2002,2002,%,45,X,
LKA,2003-01-01,2003-12-31,38,'144,Sri Lanka,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2003,2003,%,45,X,
LKA,2004-01-01,2004-12-31,38,'144,Sri Lanka,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2004,2004,%,45,X,
LKA,2005-01-01,2005-12-31,38,'144,Sri Lanka,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2005,2005,%,45,X,
LKA,2006-01-01,2006-12-31,38,'144,Sri Lanka,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2006,2006,%,46,X,
LKA,2007-01-01,2007-12-31,38,'144,Sri Lanka,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2007,2007,%,46,X,
LKA,2008-01-01,2008-12-31,38,'144,Sri Lanka,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2008,2008,%,46,X,
LKA,2009-01-01,2009-12-31,38,'144,Sri Lanka,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2009,2009,%,46,X,
LKA,2010-01-01,2010-12-31,38,'144,Sri Lanka,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2010,2010,%,46,X,
LKA,2011-01-01,2011-12-31,38,'144,Sri Lanka,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2011,2011,%,46,X,
LKA,2012-01-01,2012-12-31,38,'144,Sri Lanka,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2012,2012,%,47,X,
LKA,2013-01-01,2013-12-31,38,'144,Sri Lanka,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2013,2013,%,47,X,
LKA,2014-01-01,2014-12-31,38,'144,Sri Lanka,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2014,2014,%,47,X,
LKA,2015-01-01,2015-12-31,38,'144,Sri Lanka,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2015,2015,%,47,X,
LKA,2016-01-01,2016-12-31,38,'144,Sri Lanka,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2016,2016,%,48,X,
LKA,2017-01-01,2017-12-31,38,'144,Sri Lanka,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2017,2017,%,48,X,
LKA,2018-01-01,2018-12-31,38,'144,Sri Lanka,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2018,2018,%,48,X,
LKA,2019-01-01,2019-12-31,38,'144,Sri Lanka,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2019,2019,%,48,X,
LKA,2020-01-01,2020-12-31,38,'144,Sri Lanka,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2020,2020,%,48,X,
LKA,2021-01-01,2021-12-31,38,'144,Sri Lanka,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2021,2021,%,47,X,
LKA,2022-01-01,2022-12-31,38,'144,Sri Lanka,21045,Percentage of population using safely managed drinking water services (percent),6121,Value,2022,2022,%,47,X,
LKA,2000-01-01,2000-12-31,38,'144,Sri Lanka,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2000,2000,%,83,X,
LKA,2001-01-01,2001-12-31,38,'144,Sri Lanka,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2001,2001,%,83,X,
LKA,2002-01-01,2002-12-31,38,'144,Sri Lanka,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2002,2002,%,83,X,
LKA,2003-01-01,2003-12-31,38,'144,Sri Lanka,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2003,2003,%,84,X,
LKA,2004-01-01,2004-12-31,38,'144,Sri Lanka,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2004,2004,%,84,X,
LKA,2005-01-01,2005-12-31,38,'144,Sri Lanka,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2005,2005,%,84,X,
LKA,2006-01-01,2006-12-31,38,'144,Sri Lanka,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2006,2006,%,85,X,
LKA,2007-01-01,2007-12-31,38,'144,Sri Lanka,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2007,2007,%,85,X,
LKA,2008-01-01,2008-12-31,38,'144,Sri Lanka,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2008,2008,%,85,X,
LKA,2009-01-01,2009-12-31,38,'144,Sri Lanka,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2009,2009,%,85,X,
LKA,2010-01-01,2010-12-31,38,'144,Sri Lanka,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2010,2010,%,86,X,
LKA,2011-01-01,2011-12-31,38,'144,Sri Lanka,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2011,2011,%,86,X,
LKA,2012-01-01,2012-12-31,38,'144,Sri Lanka,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2012,2012,%,86,X,
LKA,2013-01-01,2013-12-31,38,'144,Sri Lanka,21047,Percentage of population using at least basic drinking water services (percent),6121,Value,2013,2013,%,87,X,
